pl,v,markets,zip
3.47916666666667,19.875,7.0,15065.0
0.404815729982651,3.02823195415593,1.0,15044.0
2.19817712141151,8.10547350977238,5.0,15044.0
0.658865696816361,3.3101412608054,2.0,15065.0
1.96355085243974,10.461493239271,4.0,15229.0
0.119566880930517,0.526094276094276,1.0,15065.0
1.78404971517349,14.2387364060073,4.0,15044.0
1.30382209137269,8.00693969822827,3.0,15229.0
0.288988719536898,1.30630103441757,1.0,15007.0
0.278834482023048,0.967032520531665,1.0,15106.0
3.312,21.68,7.0,15106.0
0.208158628769901,1.57605818925783,1.0,15106.0
3.9412750024633,20.8000788255,8.0,15142.0
1.94438344678897,9.50032938733955,4.0,15142.0
5.81905141490634,32.9453965723396,10.0,15142.0
4.63371846833222,26.0117355271913,9.0,15142.0
2.49176450713743,13.970774558662,6.0,15106.0
3.61509367578503,19.8786172926379,8.0,15142.0
4.20468401799605,29.9583736282218,8.0,15142.0
4.3658810325477,18.4287317620651,9.0,15142.0
2.479413627726,12.1527463577957,5.0,15106.0
2.23529411764706,9.33031674208145,5.0,15106.0
3.17378497790869,15.8541973490427,7.0,15142.0
1.71969045571797,16.0963026655202,4.0,15202.0
2.78849097030915,24.126109580655,6.0,15142.0
3.85485972974827,24.0071335482543,8.0,15142.0
1.57255182273052,7.38225716781828,3.0,15238.0
4.0656662819033,12.8767474669745,8.0,15108.0
5.28182157521463,18.7943262411348,9.0,15108.0
4.90503715937242,19.1907514450867,9.0,15108.0
1.14912280701754,4.31286549707602,3.0,15126.0
4.77987421383648,17.7201257861635,9.0,15108.0
5.23116596058206,20.5194326763677,9.0,15108.0
3.04185593770279,16.1826735885788,7.0,15126.0
1.85667901403942,18.3975854026615,4.0,15126.0
2.4610492845787,11.4658187599364,5.0,15126.0
1.60271518808334,9.09776562647308,4.0,15108.0
2.7410402247653,17.1315014047831,6.0,15126.0
2.78549495540284,17.4002047082907,6.0,15126.0
3.08009909165979,20.4789430222956,7.0,15126.0
1.63362845725926,8.17597743477239,4.0,15126.0
1.4207731997308,13.6095117026845,3.0,15126.0
2.72351347497505,16.2697846855839,6.0,15126.0
2.67911200807265,13.188698284561,6.0,15090.0
3.56423992815781,17.3845725079739,7.0,15090.0
1.13976124885216,3.01120293847567,3.0,15086.0
0.918282163064651,4.03371672386606,2.0,15015.0
4.12835061631775,23.3483336594274,8.0,15086.0
2.18541108685377,10.6547230537238,5.0,15086.0
3.48999534667287,17.0260069282871,7.0,15086.0
1.43481523994526,8.38815063352611,3.0,15015.0
3.63893113187052,20.6495763632414,8.0,15086.0
1.27815350251287,6.07122913693615,3.0,15015.0
2.45208943305829,10.8963268565345,5.0,15086.0
1.40704261858037,5.61335949938905,3.0,15243.0
0.704874302804947,3.71190687899119,2.0,15003.0
5.36598981229502,29.642034749843,9.0,15090.0
3.59316604378003,18.0459156433529,8.0,15086.0
1.85843126537305,6.31137833652182,4.0,15015.0
2.09165887254485,6.64484312558456,5.0,15086.0
2.23370064279155,7.06611570247934,5.0,15243.0
1.41652212359283,12.7606026595926,3.0,15015.0
2.1053810403718,11.2660283330534,5.0,15015.0
0.855664078804575,3.97779447366224,2.0,15233.0
3.69906740940101,17.1183576391062,8.0,15086.0
2.98875612646955,14.4824935131499,7.0,15243.0
1.69087457507395,10.3130104631142,4.0,15015.0
2.90376620959236,12.0990258733015,6.0,15086.0
2.35954339646706,15.0436834385562,5.0,15015.0
2.5532210936413,14.2896897175456,6.0,15015.0
2.84097896937646,16.3981470093879,6.0,15208.0
0.85345545378851,5.01665278934222,2.0,15015.0
1.13197870365848,5.57685732428076,3.0,15015.0
4.24505875161312,21.5309379881818,8.0,15086.0
2.05580029368576,11.0649210978056,5.0,15086.0
2.23366631507104,12.8435813116585,5.0,15086.0
2.33658508090426,12.0334131666569,5.0,15086.0
5.42053425919365,29.1504286827747,9.0,15090.0
1.41272868545596,10.6148901603447,3.0,15086.0
3.82636231692835,22.9581739015701,8.0,15086.0
1.61845730027548,9.37404346495256,4.0,15086.0
2.1893472617521,13.261189128327,5.0,15086.0
3.96184419713831,15.2623211446741,8.0,15086.0
1.20827148134084,8.88942589843615,3.0,15015.0
1.29776833820062,6.63720269236175,3.0,15086.0
3.84388980456793,20.7087355780551,8.0,15086.0
0.956975228161669,5.67144719687093,2.0,15015.0
3.25712645877176,18.8014157260379,7.0,15086.0
1.4575931493122,8.29006103671313,3.0,15086.0
1.05647787751211,5.62395742314719,2.0,15082.0
3.66233766233766,16.1688311688312,8.0,15071.0
2.67178563033769,16.250097939356,6.0,15071.0
2.7009850651414,13.2109945980299,6.0,15071.0
1.76682299051151,10.0119969462319,4.0,15071.0
2.53777443860088,15.1932548626763,6.0,15071.0
2.52869738812178,14.7230078189985,6.0,15071.0
1.92418862003468,15.6908084895532,4.0,15082.0
2.53777443860088,12.1629518323733,6.0,15071.0
2.53777443860088,12.8558310376492,6.0,15071.0
1.51249155975692,7.22934953860004,3.0,15071.0
1.49020792428133,7.30000503448623,3.0,15071.0
1.28631058863617,6.8404463753301,3.0,15071.0
1.71777848034566,8.06196648751186,4.0,15071.0
1.66590481995023,6.71440906089695,4.0,15071.0
1.92275816343444,14.884800265208,4.0,15201.0
1.64265129682997,17.4735830931796,4.0,15071.0
2.51152751888551,15.402727361915,6.0,15071.0
2.42691154422789,12.9872563718141,5.0,15071.0
2.90613193839,18.40550227647,6.0,15071.0
2.21018109225724,11.4002566661914,5.0,15071.0
2.39755543367547,11.9877771683773,5.0,15071.0
2.52869738812178,13.583430377641,6.0,15071.0
2.34682909351487,12.9075600143318,5.0,15071.0
2.28838035992002,12.145449159446,5.0,15071.0
1.23828958352657,6.26101474816807,3.0,15071.0
2.82160447449704,13.3984472827448,6.0,15071.0
1.92556933901129,11.7385669320496,4.0,15071.0
1.94674012855831,9.34190388735843,4.0,15071.0
2.01976169718105,10.8398721301947,4.0,15071.0
2.08285822881034,11.2276700874192,5.0,15071.0
2.39731375917539,11.9865687958769,5.0,15071.0
2.2171363181233,11.1071377485338,5.0,15071.0
0.777860882572924,6.80628272251309,2.0,15108.0
3.66040361864997,20.1530967292971,8.0,15071.0
6.92375109553024,29.2725679228747,10.0,15071.0
6.8815331010453,31.0975609756098,10.0,15071.0
3.69899759988705,21.6574897642242,8.0,15071.0
6.94403750366247,29.358335774978,10.0,15071.0
6.94607268464244,30.3341148886284,10.0,15071.0
3.70840383530739,18.2600112803158,8.0,15071.0
0.735396626237279,6.15851108322877,2.0,15108.0
1.89508999410618,9.48451738677064,4.0,15108.0
0.936504963476306,8.89211462820753,2.0,15108.0
2.5498150046806,13.0700307582579,6.0,15090.0
2.24015995852927,11.8265634835413,5.0,15090.0
1.82240739166171,13.5334296970212,4.0,15090.0
3.59438541256723,18.2277318640955,8.0,15090.0
0.895488366792035,4.72003777332747,2.0,15090.0
0.909114795449171,5.78049869938779,2.0,15090.0
2.88999569575109,17.0079321158458,6.0,15090.0
3.80363420729383,26.6847388707696,8.0,15090.0
2.29973015425511,10.1453944983688,5.0,15015.0
2.44239435422158,12.5775869398861,5.0,15090.0
3.79071898691994,18.9535949345997,8.0,15090.0
1.66488573299783,7.87287580572886,4.0,15090.0
3.18439891384843,15.9158232535176,7.0,15090.0
2.62167125803489,13.0853994490358,6.0,15090.0
2.21857818076589,11.8066943185107,5.0,15090.0
2.29054260409244,11.137127150565,5.0,15090.0
2.1093957945169,10.7299707213202,5.0,15090.0
1.58805291931934,8.28343549570445,3.0,15090.0
2.9495433448121,17.4177771123422,6.0,15090.0
2.66116941529235,16.9508995502249,6.0,15090.0
2.36160311175939,9.5506008196152,5.0,15090.0
4.50753411369075,23.6823384854168,9.0,15090.0
3.40214243023309,18.5738586731645,7.0,15090.0
4.3725760040035,21.0183910922057,9.0,15090.0
3.50945603431468,18.4733866250731,7.0,15090.0
2.62167125803489,16.6483011937557,6.0,15090.0
2.26117008146137,11.8291779807455,5.0,15090.0
4.49474430902173,19.9522796156574,9.0,15090.0
1.5633608815427,11.2488521579431,3.0,15090.0
2.16454272863568,21.907796101949,5.0,15090.0
1.44232502794505,8.89433767232779,3.0,15090.0
2.99424432516329,16.3616374571558,7.0,15090.0
1.98537539324887,17.8343678258651,4.0,15090.0
1.10797445806995,4.45826286581484,2.0,15090.0
3.44977353105417,20.953030961097,7.0,15090.0
3.2316703696223,20.0632868780718,7.0,15090.0
2.58794985847149,12.9397492923575,6.0,15015.0
3.52464550979068,17.609723160027,7.0,15015.0
3.03888888888889,17.0722222222222,7.0,15015.0
3.98804151624549,18.2141245487365,8.0,15090.0
2.07640911427103,19.7019016618126,5.0,15090.0
1.78403496155336,13.5282403053604,4.0,15090.0
2.86493208341305,18.4522670748039,6.0,15090.0
2.03644561337592,13.0527897801991,4.0,15090.0
4.50753411369075,23.8181465433616,9.0,15090.0
0.342591851436805,1.74753862162811,1.0,15090.0
4.7887323943662,25.8169014084507,9.0,15090.0
3.59438541256723,17.9522497704316,8.0,15090.0
4.7887323943662,26.2253521126761,9.0,15090.0
2.02529182879377,13.4260700389105,4.0,15090.0
2.82514992503748,17.0539730134933,6.0,15090.0
3.32037092431947,17.6787316781334,7.0,15090.0
2.90222772277228,14.5420792079208,6.0,15090.0
2.76444969365911,12.9844245958515,6.0,15090.0
1.78403496155336,9.86336228356475,4.0,15090.0
2.98392282958199,16.6623794212219,7.0,15090.0
2.97809657999231,16.6261047777635,6.0,15090.0
3.051682625007,20.3258861078448,7.0,15090.0
2.86101136162948,17.1807853064108,6.0,15090.0
2.34790775331316,11.7499739121361,5.0,15090.0
2.42142661929489,12.549877015578,5.0,15090.0
2.94180459156434,19.7383876134544,6.0,15090.0
2.70231490338626,19.1553472355079,6.0,15090.0
2.89053532296776,19.591985808202,6.0,15090.0
3.09494785317622,19.2198293376676,7.0,15090.0
2.35158147982169,12.9372361251975,5.0,15090.0
3.0862380692091,16.0745070007989,7.0,15090.0
1.21517588980564,8.11440604826181,3.0,15090.0
2.59933951209119,13.1564930222648,6.0,15090.0
3.02178036496828,14.9650075217477,7.0,15090.0
3.49572034237261,21.0063194944404,7.0,15090.0
3.44977353105417,18.3532915555004,7.0,15090.0
2.75376424114044,15.5951222304918,6.0,15090.0
2.56025001502494,16.5274355430014,6.0,15090.0
3.13684936228887,19.448466046191,7.0,15090.0
2.69505905839295,15.360727555038,6.0,15090.0
2.35277342078996,11.3170778078806,5.0,15090.0
3.07444451903068,17.5203061018997,7.0,15090.0
2.95535261288686,15.1572805682395,6.0,15090.0
2.95535261288686,17.4657534246575,6.0,15090.0
3.19563522992985,19.2021540423723,7.0,15090.0
3.11814692982456,18.0921052631579,7.0,15090.0
2.69378409320493,13.4689204660246,6.0,15090.0
1.78040562859219,12.2200568144282,4.0,15090.0
1.81954222358263,10.5431418562732,4.0,15090.0
2.35424685352665,13.3887458971877,5.0,15090.0
1.92037897421882,10.1940420880022,4.0,15090.0
2.31405341548725,13.8101966597948,5.0,15090.0
2.90106472066037,22.4309127886111,6.0,15090.0
1.59293486536187,9.72041650561627,3.0,15090.0
1.78568973812633,10.8708502302564,4.0,15090.0
2.19116878178621,11.5072009125909,5.0,15090.0
1.0501176756316,4.60987781395107,2.0,15090.0
2.59334691106585,14.5734329033718,6.0,15090.0
2.31618774925862,13.0892729317926,5.0,15090.0
1.78766324188025,8.87810018441158,4.0,15090.0
3.051682625007,26.093286298225,7.0,15090.0
2.58383974791807,15.6740940805762,6.0,15090.0
2.44177310293013,16.7501460889891,5.0,15090.0
0.156524266851514,1.03604157582669,1.0,15090.0
1.50235258509204,9.74052774949784,3.0,15090.0
2.25825964225019,9.1885819627272,5.0,15090.0
2.08858480374505,10.5059416636658,5.0,15090.0
2.95535261288686,15.3348554033486,6.0,15090.0
2.13726526103453,11.9254598722444,5.0,15090.0
3.29693044406931,20.31556826403,7.0,15090.0
3.38917921918229,18.5674761758377,7.0,15090.0
2.57301966132515,12.6264348221389,6.0,15090.0
3.29839843927227,14.7951544848237,7.0,15090.0
4.4760805437989,26.4140053866872,9.0,15090.0
1.75734494015234,9.11044613710555,4.0,15090.0
2.34790775331316,13.0439319628509,5.0,15090.0
2.47427939801037,13.7190715075249,5.0,15090.0
1.80976430976431,8.73890419344965,4.0,15090.0
2.76529554096094,15.4107616084802,6.0,15090.0
1.94519178114807,10.8830742125187,4.0,15090.0
3.116391184573,17.0913682277319,7.0,15090.0
2.66116941529235,27.2910419790105,6.0,15090.0
4.33141513520203,23.7609058845368,8.0,15090.0
0.505050505050505,9.83126721763085,1.0,15017.0
0.63034991583396,5.32215894846173,2.0,15017.0
2.72338510015755,20.3541150874034,6.0,15064.0
1.18666666666667,8.63333333333333,3.0,15017.0
3.60173016137082,16.0788554317085,8.0,15017.0
3.92353284915268,20.6194173136322,8.0,15017.0
4.12388346272644,26.5130645295935,8.0,15017.0
1.22309474041015,4.37263431444551,3.0,15064.0
4.00937676824832,20.2247191011236,8.0,15017.0
3.27491154447462,18.7114292767218,7.0,15071.0
3.54464285714286,21.2857142857143,7.0,15055.0
1.23779338701388,9.87664896350865,3.0,15064.0
3.98015689893862,16.8435625288417,8.0,15017.0
3.73191165270373,11.3698183005114,8.0,15017.0
5.75875486381323,21.8093385214008,10.0,15017.0
2.25613802256138,10.1437735014377,5.0,15064.0
1.56789932435917,10.5987931301253,3.0,15064.0
2.70459723114668,14.8723640399556,6.0,15017.0
2.86961442082289,9.64352113814566,6.0,15017.0
5.08670520231214,27.233691164327,9.0,15017.0
1.284315299406,6.79081714560925,3.0,15064.0
1.87665905302796,11.4945366997963,4.0,15064.0
1.87365177195686,9.22650231124807,4.0,15064.0
1.96131597975416,14.2353579175705,4.0,15071.0
3.1180107880542,17.9910538087094,7.0,15064.0
4.99277572644084,26.521110932734,9.0,15017.0
4.17711991971902,20.9984947315605,8.0,15017.0
2.94522210534833,11.0122178169755,6.0,15064.0
2.74782869122492,10.8565438754118,6.0,15064.0
1.49845563068704,7.75106436263461,3.0,15064.0
3.03566911206678,17.315962560081,7.0,15064.0
0.179526475463672,1.00835079598411,1.0,15071.0
4.16718652526513,14.7348721147848,8.0,15017.0
0.471084689084105,2.16168157329016,1.0,15064.0
1.81686999868818,12.5541125541126,4.0,15064.0
3.81143430290873,12.8050819124039,8.0,15017.0
3.28767123287671,13.0373169579594,7.0,15017.0
5.53777654097676,21.9841380269932,10.0,15017.0
5.59727929715176,24.3162817061074,10.0,15017.0
2.59477811009619,17.258103629456,6.0,15064.0
0.952223819737431,4.97324816744054,2.0,15064.0
1.58912702561422,8.95452169367486,3.0,15064.0
1.76211453744493,10.3872014838859,4.0,15064.0
1.568789348746,8.43224274950975,3.0,15064.0
5.20408163265306,29.3197278911565,9.0,15017.0
1.93951767257879,14.6676023988771,4.0,15064.0
4.07201546640889,13.6660222329628,8.0,15017.0
3.87544039095352,16.2973065121036,8.0,15017.0
5.72916666666667,22.2993827160494,10.0,15017.0
3.2681336593317,15.0692746536267,7.0,15055.0
3.50520925304609,18.2058979339573,7.0,15055.0
3.50520925304609,17.4907292954265,7.0,15055.0
2.69578905942542,13.0722812540994,6.0,15055.0
1.57423230283258,10.3567914660038,3.0,15064.0
2.11259005983637,13.4814995725974,5.0,15064.0
3.65550519081737,17.5464249159234,8.0,15017.0
2.83826086956522,16.4382608695652,6.0,15055.0
1.42646144278607,6.8291355721393,3.0,15064.0
1.39194139194139,7.39010989010989,3.0,15064.0
2.24755177396051,12.0511585594263,5.0,15071.0
4.57525655644242,22.3916761687571,9.0,15017.0
5.50964187327824,27.2910927456382,10.0,15017.0
3.3020044913915,15.5618398070365,7.0,15071.0
1.54267735715011,9.73307622044048,3.0,15064.0
3.39256865912763,27.4126349800187,7.0,15055.0
3.71483429334669,23.4827614992904,8.0,15017.0
2.76164753544902,13.1667792032411,6.0,15055.0
2.17306032792029,16.8745587196988,5.0,15064.0
3.0838689929599,15.1438628711356,7.0,15055.0
4.60223537146614,51.5285996055227,9.0,15064.0
3.18239392020266,16.9806839772008,7.0,15055.0
3.18239392020266,16.4423685877137,7.0,15055.0
1.5377855887522,12.0276801405975,3.0,15064.0
2.23856209150327,17.5245098039216,5.0,15064.0
1.88003581020591,16.6197723494053,4.0,15064.0
0.385916998159473,3.45544142967405,1.0,15064.0
2.38707098395294,12.3351036491348,5.0,15071.0
3.39256865912763,18.7399030694669,7.0,15055.0
0.806094428204447,8.18052971919568,2.0,15064.0
3.50520925304609,23.3974924951439,7.0,15055.0
2.83111767602166,17.3375184638109,6.0,15017.0
1.62857142857143,9.14285714285714,4.0,15055.0
2.5687162623317,13.5819321213625,6.0,15055.0
4.53955901426719,45.3955901426719,9.0,15064.0
2.89935658114227,17.8727460481373,6.0,15071.0
0.8454298931249,9.70383367894933,2.0,15064.0
2.35952667753135,14.7310989867498,5.0,15064.0
2.03333333333333,11.3625,4.0,15017.0
4.04411764705882,26.3643790849673,8.0,15017.0
3.2797638570023,19.5145949491637,7.0,15055.0
3.39256865912763,20.2533798146416,7.0,15055.0
3.16656111462951,17.1785940468651,7.0,15055.0
3.54495937137244,23.7967675685329,7.0,15055.0
3.73966544895212,19.9480869063642,8.0,15055.0
3.13926151293044,21.4147420826995,7.0,15017.0
3.33234597156398,23.1338862559242,7.0,15017.0
2.62989551496197,12.779870637572,6.0,15064.0
3.50551876379691,19.037527593819,7.0,15055.0
2.96955581434038,16.636167027117,6.0,15071.0
4.0737148399612,46.7507274490786,8.0,15064.0
4.22012153950034,48.0081026333558,8.0,15064.0
5.95238095238095,27.7777777777778,10.0,15211.0
2.47967479674797,24.9186991869919,5.0,15203.0
0.951291037837065,14.3838065946642,2.0,15203.0
5.466472303207,27.332361516035,10.0,15211.0
5.95238095238095,27.7777777777778,10.0,15211.0
1.45251396648045,13.6871508379888,3.0,15211.0
5.0,22.5,9.0,15211.0
2.33618233618234,25.6410256410256,5.0,15211.0
1.47704007019596,19.1868967534367,3.0,15219.0
6.19896065330364,33.4075723830735,10.0,15219.0
5.20801232665639,28.3513097072419,9.0,15219.0
3.0826140567201,25.2774352651048,7.0,15219.0
5.14616321559074,29.8416565164434,9.0,15219.0
4.07486377635631,23.9990523572613,8.0,15219.0
4.25531914893617,26.2493814943097,8.0,15219.0
3.82404951370469,27.7851458885942,8.0,15219.0
4.4369486248054,39.3617021276596,9.0,15219.0
5.83333333333333,50.1041666666667,10.0,15219.0
4.26799007444169,29.1563275434243,8.0,15219.0
4.37116564417178,33.8701431492843,9.0,15219.0
3.80078636959371,32.3066841415465,8.0,15219.0
4.9647473560517,42.7438307873091,9.0,15219.0
5.81717451523546,35.5263157894737,10.0,15219.0
5.81717451523546,35.8379501385042,10.0,15219.0
4.9647473560517,36.2808460634548,9.0,15219.0
4.9647473560517,37.2796709753232,9.0,15219.0
4.7699214365881,39.6464646464646,9.0,15219.0
4.28607027161724,34.7869424370795,8.0,15219.0
3.80411018801924,32.7721906427634,8.0,15219.0
5.58882235528942,39.2880904856953,10.0,15219.0
4.2563721851027,38.1093788666172,8.0,15219.0
2.89082687338501,28.2138242894057,6.0,15219.0
2.88942695722357,29.2332526230831,6.0,15219.0
1.08843537414966,7.43764172335601,2.0,15219.0
3.69440459110473,31.2051649928264,8.0,15219.0
1.38564760793466,8.02217036172696,3.0,15203.0
1.11212213123041,7.5725406935598,2.0,15203.0
0.447885485359321,1.61148747496118,1.0,15203.0
1.33333333333333,3.0188679245283,3.0,15210.0
1.10526315789474,13.7105263157895,2.0,15211.0
0.526315789473684,3.42105263157895,1.0,15216.0
5.88,46.2,10.0,15220.0
1.4820415879017,10.4574669187146,3.0,15220.0
1.4403142503819,12.3736087873718,3.0,15220.0
1.19109947643979,10.8115183246073,3.0,15220.0
1.43759529514267,10.2519422057649,3.0,15220.0
1.48383677795443,14.989779695662,3.0,15220.0
2.17729393468118,22.8496231606652,5.0,15220.0
2.30016520523574,20.6506544668954,5.0,15220.0
2.1864488226814,23.3781835655935,5.0,15220.0
2.37426900584795,19.906432748538,5.0,15220.0
1.85497470489039,19.1006183249016,4.0,15220.0
2.00716068134968,18.1186937181295,4.0,15220.0
1.95995338489247,16.4636084330967,4.0,15220.0
2.14263533795673,22.7719697753856,5.0,15220.0
1.94276164612492,17.1506162523501,4.0,15220.0
2.20019342359768,18.8708897485493,5.0,15220.0
2.48300735192121,21.625745595783,5.0,15220.0
1.58143939393939,14.9905303030303,3.0,15220.0
1.97742837850873,12.6651876145462,4.0,15220.0
1.52357422277126,22.0918262301832,3.0,15220.0
1.40620605606075,13.4245804818599,3.0,15220.0
0.956560882286743,11.3605671843349,2.0,15220.0
0.922722029988466,6.65743944636678,2.0,15220.0
0.788542687864967,6.18046971569839,2.0,15220.0
0.843782407843877,7.54218912039219,2.0,15220.0
1.93246753246753,17.2883116883117,4.0,15220.0
1.93226677747766,15.1672553500935,4.0,15220.0
2.64967298339762,25.9600872044273,6.0,15220.0
1.53987167736022,4.85792850595784,3.0,15220.0
0.607843137254902,12.2254901960784,1.0,15233.0
0.742333046718257,3.6744052737174,2.0,15220.0
0.61965811965812,11.4850427350427,2.0,15220.0
0.367901343575707,2.20740806145424,1.0,15220.0
2.13675213675214,8.54700854700855,5.0,15233.0
0.754079909960608,16.8711311198649,2.0,15233.0
2.12596332713261,17.539197448844,5.0,15233.0
2.67676767676768,47.979797979798,6.0,15290.0
2.40909090909091,42.0909090909091,5.0,15290.0
1.78890876565295,26.8336314847943,4.0,15212.0
1.54831820608649,22.7976508275494,3.0,15212.0
3.09663641217298,28.1900694073679,7.0,15212.0
3.09663641217298,29.9519487453284,7.0,15212.0
3.09663641217298,22.3705285638014,7.0,15212.0
3.09663641217298,33.7960491190603,7.0,15212.0
3.20341697810998,34.7036839295248,7.0,15212.0
3.09663641217298,29.3646556326749,7.0,15212.0
0.671206225680934,7.5875486381323,2.0,15212.0
1.42857142857143,17.0793650793651,3.0,15213.0
1.4047619047619,13.1428571428571,3.0,15213.0
1.53792380286613,18.3502271932891,3.0,15213.0
1.86363636363636,31.7727272727273,4.0,15213.0
3.32667997338656,21.6234198270126,7.0,15260.0
2.16666666666667,20.1333333333333,5.0,15210.0
2.4,25.7333333333333,5.0,15226.0
1.05293113261241,14.579776133561,2.0,15220.0
1.63179916317992,14.6443514644351,4.0,15216.0
1.55859726246378,10.3207113597762,3.0,15220.0
0.600020870291141,10.1742669310237,1.0,15216.0
0.720315504709755,4.81079495453212,2.0,15220.0
1.37540453074434,12.0095064724919,3.0,15220.0
1.32922041503085,6.39371845204711,3.0,15220.0
1.45117164267872,17.5805876055668,3.0,15220.0
0.246115239841714,3.23948322693618,1.0,15220.0
0.91827683959721,5.30617923789979,2.0,15220.0
1.75745784695201,10.3761348897536,4.0,15220.0
1.4803673210893,13.0620645978467,3.0,15220.0
2.20913107511046,19.8475266395218,5.0,15220.0
2.9,18.59,6.0,15220.0
2.14339433441965,19.9172724993733,5.0,15220.0
1.27080429613839,22.9564647044355,3.0,15220.0
2.44092950595587,25.7957430189416,5.0,15204.0
0.807924687368273,13.5871856119151,2.0,15204.0
3.58963466440102,20.4970263381478,8.0,15212.0
1.92990239574091,18.8553682342502,4.0,15212.0
4.66343110360836,22.7263135682633,9.0,15201.0
6.10990600144613,21.1135213304411,10.0,15201.0
3.5,22.8,7.0,15224.0
2.23841749089016,11.634565330557,5.0,15224.0
3.65384615384615,23.5769230769231,8.0,15224.0
2.60526315789474,23.1842105263158,6.0,15224.0
1.44415917843389,22.785622593068,3.0,15260.0
1.40670891946205,19.508424795177,3.0,15260.0
0.857334977025664,5.7884119690687,2.0,15207.0
1.53061224489796,29.7831632653061,3.0,15207.0
1.81132075471698,23.0566037735849,4.0,15207.0
1.8362662586075,20.6579954093344,4.0,15207.0
0.467289719626168,5.57468437448762,1.0,15207.0
4.46666666666667,12.7333333333333,9.0,15210.0
1.8370607028754,14.3130990415335,4.0,15226.0
0.787693448243907,7.83059957371884,2.0,15226.0
0.917431192660551,10.9751953788651,2.0,15226.0
1.14442664225223,6.67037242912729,3.0,15216.0
4.37461010605115,22.4500935745477,9.0,15216.0
1.56318225482491,16.0160684656362,3.0,15243.0
4.5647212259537,21.2716009129442,9.0,15243.0
3.7021567436209,14.3795565006075,8.0,15243.0
3.75372470105646,13.3276575983902,8.0,15243.0
3.66322730325417,18.865620611759,8.0,15243.0
1.81766943779062,21.1356911371002,4.0,15243.0
1.48746553824453,11.6176187728409,3.0,15220.0
0.56735800289983,4.15116938788375,1.0,15205.0
1.66742115587747,9.43866002716161,4.0,15205.0
2.65320497769429,39.938952805823,6.0,15205.0
1.62295893122217,11.063829787234,4.0,15204.0
3.0990919857876,24.9703908409001,7.0,15204.0
2.13560334528076,20.1762246117085,5.0,15204.0
0.212771063135414,1.21583464648808,1.0,15204.0
0.177224163248772,3.03812851283609,1.0,15209.0
1.2258064516129,13.9462365591398,3.0,15224.0
1.6086186540732,20.7054309327037,4.0,15224.0
4.37669785692726,26.4111077573196,9.0,15206.0
6.27902656511239,32.2001362313456,10.0,15232.0
3.92307692307692,42.5538461538462,8.0,15217.0
6.48351648351648,40.8284023668639,10.0,15217.0
6.0849240358395,34.6396571873783,10.0,15217.0
1.77777777777778,5.03333333333333,4.0,15217.0
1.58,12.02,3.0,15207.0
0.259708613348381,1.04845329092495,1.0,15120.0
0.730444945320978,2.71099423991986,2.0,15227.0
1.82686187141948,10.7256524506684,4.0,15207.0
1.02720450281426,7.10131332082552,2.0,15227.0
1.60800428801143,12.9087010898696,4.0,15227.0
1.78872222667843,14.3980107483757,4.0,15227.0
1.07080330605431,6.65282358210171,2.0,15227.0
0.715003108709168,3.37892773446841,2.0,15227.0
2.79183388588379,20.6421217937533,6.0,15227.0
3.37931034482759,8.73563218390805,7.0,15227.0
1.36526580733735,11.4407749218214,3.0,15227.0
1.05912020173718,10.428691510227,2.0,15227.0
0.826878794222315,6.58362989323843,2.0,15227.0
3.06093793878124,25.7792754844145,7.0,15226.0
0.851851851851852,4.24074074074074,2.0,15226.0
2.30323367907261,20.5003050640635,5.0,15226.0
2.81566509115463,25.2059419311276,6.0,15216.0
3.38177533385703,15.9308719560094,7.0,15243.0
3.73756540739463,14.6915071013743,8.0,15243.0
4.04335647302399,22.2262818170747,8.0,15243.0
4.10599501508592,16.5551620097075,8.0,15243.0
0.982332409772948,11.1546903673851,2.0,15243.0
3.8758945295615,19.1297247970799,8.0,15243.0
4.17795522600884,20.4976472265792,8.0,15243.0
3.96528998242531,13.7302284710018,8.0,15243.0
3.70581527936146,19.5629038388445,8.0,15243.0
3.77934176803222,18.6078678654245,8.0,15243.0
1.1681446111869,21.6660982264666,3.0,15243.0
5.04540867810293,25.2270433905146,9.0,15243.0
3.87019230769231,23.3173076923077,8.0,15243.0
3.69360154563019,25.5256279122628,8.0,15243.0
4.71356901178392,22.1327733053319,9.0,15243.0
5.13017827369501,27.8440425804797,9.0,15243.0
2.60663507109005,15.9275558564658,6.0,15106.0
3.14107274063189,21.0874357090375,7.0,15106.0
3.7163314012956,17.0473917490624,8.0,15243.0
2.71666666666667,14.5666666666667,6.0,15106.0
2.24009900990099,13.3168316831683,5.0,15106.0
3.56379187455453,18.2466143977192,7.0,15106.0
1.66998011928429,10.1341948310139,4.0,15106.0
1.50891632373114,14.4177315717277,3.0,15205.0
1.58698472901487,21.3444455534484,3.0,15205.0
1.84573002754821,17.2543617998163,4.0,15205.0
0.744662534435262,6.11082415059688,2.0,15205.0
0.654748967615736,8.92876548576396,2.0,15205.0
1.14026236125126,12.106458123108,3.0,15205.0
1.16060325861684,14.080285686956,3.0,15205.0
0.789026931090362,7.44077475113821,2.0,15205.0
1.43141690017218,15.6071705884339,3.0,15205.0
0.349515506524188,2.88479349433518,1.0,15205.0
0.405985384526157,0.563739705370607,1.0,15136.0
0.964187327823691,9.26144562508199,2.0,15136.0
0.751697381183317,4.88199159392176,2.0,15136.0
